label,img_path,can_be_opened,errors,width,height
flooded,SDC-Winter-024.JPG,True,,800.0,600.0
flooded,69afb556b1154269c600349110589d50.jpg,True,,569.0,796.0
flooded,weather_053011~11.jpg,True,,500.0,298.0
flooded,lake-st-martin-channel.jpg,True,,780.0,496.0
flooded,461157830445_2640230_ver1.0_1280_720.jpg,True,,1280.0,719.0
flooded,peguis-2017-flooding.JPG,True,,620.0,349.0
flooded,houston-officer.jpg,True,,620.0,413.0
flooded,_92569295_boverton.jpg,True,,640.0,360.0
flooded,unication-infrastructure-is-affected.png,True,,850.0,396.0
flooded,8686316890_d2502fed8f_z.jpg,True,,640.0,480.0
flooded,c92d79805a023787dc6d7624ca67e367.jpg,True,,1024.0,768.0
flooded,593a6bd0da823.jpg,True,,3000.0,1999.0
flooded,o-calgary-flooding-downtown-facebook.jpg,True,,1536.0,1024.0
flooded,Wagoncaughtinfloods_mytholmroyd1946.jpg,True,,400.0,263.0
flooded,4fbab6f2b66f8.image.jpg,True,,506.0,759.0
flooded,Discovery-Park.jpg,True,,345.0,230.0
flooded,FLOODS-2-master675.jpg,True,,675.0,410.0
flooded,111012_thai-flood-temple.grid-8x2.jpg,True,,640.0,392.0
flooded,b10c12286969c7c73bd31a57cdec1d6d.jpg,True,,1024.0,763.0
flooded,ID59PIC1-Williamson__1569331375356.jpg,True,,1920.0,1280.0
flooded,1408084969_1-org.jpg,True,,800.0,435.0
flooded,598263c82c647.image.jpg,True,,1498.0,1382.0
flooded,28c4c2fc01f4--delaware-orange-county.jpg,True,,236.0,177.0
flooded,d890-4996-840e-41344c0d6717.original.jpg,True,,1280.0,960.0
flooded,576dad9f2ea7d.image.jpg,True,,1763.0,1175.0
flooded,nice-flooding-GettyImages-1182107296.jpg,True,,1200.0,675.0
flooded,6373.jpg,True,,1000.0,664.0
flooded,01458882.jpg,True,,466.0,700.0
flooded,ibrary-queens-new-york-designboom-01.jpg,True,,818.0,545.0
flooded,8303309949_60c5aeb6e7_b.jpg,True,,1024.0,768.0
flooded,Cooper-NPP-with-river.jpg,True,,275.0,184.0
flooded,1081758-024C9CC9000005DC-650_468x312.jpg,True,,468.0,312.0
flooded,SE_081414_Weather_03-L.jpg,True,,800.0,530.0
flooded,sident-of-moorland-is-rescued-e761ba.jpg,True,,640.0,446.0
flooded,collapsed-bridge-india-august-2016.jpg,True,,900.0,1200.0
flooded,93-096c-455c-8338-f0eba7cd75a1_image.jpg,True,,1280.0,720.0
flooded,Stadium%203.JPG,True,,1544.0,1024.0
flooded,Warning-Sign.jpg,True,,1000.0,563.0
flooded,ok-flood-tulsa-418.jpg,True,,418.0,270.0
flooded,untain-stock-photography_csp49964505.jpg,True,,600.0,417.0
flooded,26996140043_fb4a5d507f_b.jpg,True,,1024.0,683.0
flooded,480x480.jpg,True,,480.0,360.0
flooded,97a9351344ca8052d78a00e8afb7-780x507.jpg,True,,780.0,507.0
flooded,4a7a-91a8-a9d016b00e89-Chicanita0817.JPG,True,,3000.0,1688.0
flooded,europe.jpg,True,,400.0,300.0
flooded,LekkiFlood2.png,True,,539.0,537.0
flooded,IMG_1756_2.jpg,True,,640.0,479.0
flooded,5b51d8b84d3f5.image.jpg,True,,1200.0,799.0
flooded,untitled-design-2.jpg,True,,1000.0,667.0
flooded,ss-091002-asia-typhoon-02.ss_full.jpg,True,,1200.0,738.0
flooded,5bbfb475c89da.image.jpg,True,,1835.0,1129.0
flooded,fter-hurricane-barry-in-mandeville-1.jpg,True,,991.0,557.0
flooded,Bx4QFQeCIAAMOWl.jpg,True,,480.0,360.0
flooded,_44012832_bench_crudwell.jpg,True,,416.0,300.0
flooded,41-03-venice-flooding-1117-super-169.jpg,True,,1100.0,619.0
flooded,ire-station-4-inspect-flooded-KDCD1G.jpg,True,,1300.0,956.0
flooded,Coon-Valley-flooded-Aug-28-2018.jpg,True,,960.0,720.0
flooded,372458.jfif_88580755_ver1.0_1280_720.jpg,True,,1280.0,720.0
flooded,0578-4250798-image-a-1_1487805800699.jpg,True,,962.0,641.0
flooded,FLOOD-2.jpg,True,,1024.0,483.0
flooded,59c1250457923.image.jpg,True,,640.0,480.0
flooded,58-uscp-77919nd5kj82ildkbxe_original.jpg,True,,600.0,400.0
flooded,565809724-TY-040717-PENFIELD-FLOOD-C.jpg,True,,1422.0,803.0
flooded,DIgpU54WsAAPyMq.jpg,True,,1200.0,900.0
flooded,16129.jpg,True,,800.0,523.0
flooded,072717_gorio.jpg,True,,950.0,633.0
flooded,ter-level-flood-pier-260nw-767111062.jpg,True,,462.0,280.0
flooded,floodingestes2.jpg,True,,2048.0,1536.0
flooded,Amsterdam2011-064.jpg,True,,1824.0,1368.0
flooded,1396561759002-1-highwatr-040314-.jpg,True,,851.0,579.0
flooded,-china-rains-2-5-lakh-people-trapped.jpg,True,,300.0,225.0
flooded,105802168-1553011339911rts2dqjo.jpg,True,,2200.0,1467.0
flooded,20180908_09RHAFLOOD_Timelinew-4.jpg,True,,654.0,435.0
flooded,2553474-1B45915300000578-202_964x622.jpg,True,,964.0,622.0
flooded,ver-tuscany-italy-submerged-46445316.jpg,True,,800.0,533.0
flooded,cfd5f73-smallScale_FloodedOhioLeah11.jpg,True,,415.0,275.0
flooded,arysville-plumas-lake-area-cafigure2.jpg,True,,441.0,300.0
flooded,indicators-queensland-260nw-69530449.jpg,True,,390.0,280.0
flooded,1463600.jpg,True,,312.0,234.0
flooded,cial_jakartaflooding_hpMain_16x9_992.jpg,True,,992.0,558.0
flooded,art.new.river.usmc.jpg,True,,292.0,219.0
flooded,olina-usa-september-260nw-1181639314.jpg,True,,347.0,280.0
flooded,5d362205b094b.image.jpg,True,,1920.0,1080.0
flooded,tornado-storm.jpg,True,,650.0,366.0
flooded,bridge-10-28-jun-4-2018-c14-07-p5-94.jpg,True,,400.0,299.0
flooded,broadway_street.jpg,True,,2400.0,3200.0
flooded,5b8435137bf08.image.jpg,True,,1440.0,810.0
flooded,91b-696c2b6d3c52-smallScale_750_7547.jpg,True,,415.0,277.0
flooded,HAPPY+HOLLOW+ROAD+FLOODING.JPG,True,,931.0,517.0
flooded,495233605165_59901636_ver1.0_320_240.jpg,True,,320.0,180.0
flooded,ngap_zing_3.jpg,True,,1024.0,683.0
flooded,ap-19025726359124.jpg,True,,2500.0,1666.0
flooded,Oaak-Forest-in-Houston-Flooded.png,True,,620.0,461.0
flooded,2013-04-21_16-12-57_925%20%281%29.jpg,True,,1312.0,736.0
flooded,_69863695_69862988.jpg,True,,410.0,230.0
flooded,102315nywater1_960x540.jpg,True,,960.0,540.0
flooded,oded-homes-thumbnail-1642936-640x360.jpg,True,,1200.0,630.0
flooded,ods_east_coast3_wy_140813_mn_4x3_608.jpg,True,,608.0,456.0
flooded,59a1db6d16d2b.image.jpg,True,,1736.0,1193.0
flooded,Dead-Vlei.jpg,True,,1000.0,511.0
flooded,7.jpg,True,,2600.0,1716.0
flooded,disaster-flood.jpg,True,,650.0,250.0
flooded,5686a645e3ca2.image.jpg,True,,1440.0,960.0
flooded,_71951066_alexbernal_dorking.jpg,True,,660.0,371.0
flooded,Oakdale_1130_3_11_09.jpg,True,,800.0,600.0
flooded,xatkxzqnrvs5l8m7rgkz.jpg,True,,1120.0,1584.0
flooded,-make-the-waste-water-to-clean-water.jpg,True,,1300.0,879.0
flooded,lindenhurst___10103845151.png,True,,884.0,663.0
flooded,e-flood-rt-aa-191114_hpMain_16x9_992.jpg,True,,992.0,558.0
flooded,K44A9133.jpg,True,,2000.0,1333.0
flooded,flood_lsypsk0i_6ki6605q.jpg,True,,640.0,360.0
flooded,queens-staith-in-york-flooded-DTDW8G.jpg,True,,1300.0,960.0
flooded,Interwaste.jpg,True,,605.0,377.0
flooded,DSC05068.JPG,True,,1920.0,1080.0
flooded,630-7f288182f478609a4c41cde83b84c608.jpg,True,,630.0,376.0
flooded,flooded-road.jpg,True,,1504.0,1000.0
flooded,rohnert_32857385_ver1.0.jpeg,True,,4032.0,3024.0
flooded,causes-of-flooding.jpg,True,,249.0,253.0
flooded,501184618810_63469026_ver1.0_640_480.jpg,True,,640.0,480.0
flooded,WPmYiKUNlQpYc083gn2lY4PUEdfGXn-CCVk.jpeg,True,,1812.0,1133.0
flooded,377submerge1.jpg,True,,600.0,410.0
flooded,205577-creswick-flooding.jpg,True,,650.0,433.0
flooded,SHET1-Flood_May_2003-03.JPG,True,,640.0,480.0
flooded,mev-10866933.jpg,True,,1050.0,700.0
flooded,floods-cape-town-2.jpg,True,,599.0,457.0
flooded,PRI_96163067.jpg,True,,2500.0,1667.0
flooded,5cf6fae51e69c.image.jpg,True,,1844.0,1123.0
flooded,5b9ebe3054b9c.image.jpg,True,,1923.0,1077.0
flooded,rennies-river-flooding.jpg,True,,800.0,541.0
flooded,orenzo-park-in-santa-cruz-1486509305.jpg,True,,2711.0,1982.0
flooded,02ecdcde9335ffcaf22fe2b1063ef889.jpg,True,,960.0,720.0
flooded,1458774310291.jpg,True,,620.0,349.0
flooded,t9wnonu8ze8dmlbjobzb.jpg,True,,1120.0,745.0
flooded,53da8222f16c3.image.jpg,True,,760.0,524.0
flooded,adeacd9d4bae414f.nbcnews-fp-1200-800.jpg,True,,1200.0,800.0
flooded,DSC07974-002-1.jpg,True,,1024.0,683.0
flooded,ocal-waterfront-house-near-686226652.jpg,True,,450.0,358.0
flooded,k5MxlPI_GKQ.jpg,True,,965.0,636.0
flooded,employee_4.jpg,True,,640.0,480.0
flooded,eters-photo-by-david-silpaupi-tyytp7.jpg,True,,450.0,320.0
flooded,ay-pyramid-parking-lot-world-of-buzz.jpg,True,,990.0,521.0
flooded,flooding6.jpg,True,,400.0,241.0
flooded,20150719Buxton-5.jpg,True,,3000.0,2000.0
flooded,A3-42D4-BDD6-C0609BF600F5_w1023_r1_s.jpg,True,,1023.0,575.0
flooded,venice2_0.jpg,True,,960.0,1280.0
flooded,Powells-Chapel-Flooding.jpg,True,,480.0,376.0
flooded,05862c9666ecf2f6.nbcnews-fp-1024-512.jpg,True,,1024.0,512.0
flooded,b196c9ae-8db4-4782-89ea-54d7d87c04a5.jpg,True,,700.0,600.0
flooded,000525df-440.jpg,True,,440.0,248.0
flooded,flooded_entrance_img_20170813_151329.jpg,True,,1200.0,666.0
flooded,flooded-residential-neighborhood.jpg,True,,732.0,243.0
flooded,Severe_Weather.JPG_Np4jfAU.jpg,True,,5085.0,3372.0
flooded,_58691188_venice.jpg,True,,640.0,360.0
flooded,cjmbjwlgqm-1470222632.jpg,True,,1020.0,678.0
flooded,zong-panorama-cropped-e1415714421277.jpg,True,,1200.0,426.0
flooded,of-1928-with-Blue-Springs-sign--Copy.jpg,True,,600.0,435.0
flooded,flood_asw_1992_01_700.jpg,True,,504.0,331.0
flooded,8364992-3x2-940x627.jpg,True,,940.0,627.0
flooded,schuylkill-river-flood-5-1-2014.jpg,True,,1205.0,900.0
flooded,228367_1280x720.jpg,True,,1280.0,720.0
flooded,water-logging-in-tajmahal2_0.jpeg,True,,647.0,363.0
flooded,Italy-venice-with-kids-cadoro.jpg,True,,730.0,458.0
flooded,911-3009.jpg,True,,668.0,1000.0
flooded,Hurricane-Isaac-Flood-Cost.jpg,True,,1000.0,667.0
flooded,ST_flooded.jpg.CROP.rectangle3-large.jpg,True,,568.0,346.0
flooded,DES_SE_100ft_0102_2018.10.26.jpg,True,,812.0,462.0
flooded,ood_Threat_Along_San_Jose_s_Coyote_C.jpg,True,,939.0,528.0
flooded,0B4F57A6-B9AB-46D7-B0E2-E40FB0863F1B.jpg,True,,2500.0,1666.0
flooded,bellevue-club.jpg,True,,550.0,413.0
flooded,ver-flooding-phoenix-arizona-600x401.jpg,True,,600.0,401.0
flooded,2ab0a8579f191a87b12eb--relief-pastor.jpg,True,,236.0,177.0
flooded,7069530-3x2-700x467.jpg,True,,700.0,467.0
flooded,birmingham-flooding.jpg,True,,2048.0,1536.0
flooded,centerflood.jpg,True,,1024.0,576.0
flooded,flooded-flds-Dodge-cnty.jpg,True,,1000.0,750.0
flooded,moffett-ok.-courtesy-of-myca-mosley2.jpg,True,,380.0,246.0
flooded,sub-buzz-2494-1573683998-1.jpg,True,,2500.0,1667.0
flooded,GettyImages-500314148.jpg,True,,620.0,349.0
flooded,ros3192b.jpg,True,,441.0,210.0
flooded,12-amaratunga-main.jpg,True,,1920.0,1080.0
flooded,81de99f05ea67357f6661c3a93421e22.jpg,True,,800.0,600.0
flooded,1398957207000-flooding-01.jpg,True,,683.0,513.0
flooded,f-cal-b-20170112.jpg,True,,2000.0,1272.0
flooded,1505424046003.jpg,True,,620.0,349.0
flooded,5c05ab60a846d.image.jpg,True,,1280.0,720.0
flooded,Tamarack-flooded.jpg,True,,2048.0,1530.0
flooded,ds-jakarta-01-jan-2020-BNPB-343x187.jpeg,True,,343.0,187.0
flooded,edg3.jpg,True,,618.0,344.0
flooded,10774432-3x2-940x627.jpg,True,,940.0,627.0
flooded,8686313796_78cf3b61bd_z.jpg,True,,640.0,480.0
flooded,CJW8K_NWgAABfvZ.jpg,True,,600.0,450.0
flooded,hurricane-2-900x640.jpg,True,,900.0,640.0
flooded,roperty-sproat-lake-vancouver-island.JPG,True,,620.0,349.0
flooded,SJM-L-GUERNEVILLE-0301-60.jpg,True,,4937.0,3359.0
flooded,-430a-b8bc-90f457e35a7b-articleLarge.jpg,True,,600.0,400.0
flooded,c21-43da-903d-9d052ecb0b61-IMG_6561.jpeg,True,,4032.0,3024.0
flooded,flooding-england-november-20.jpg,True,,2048.0,1312.0
flooded,5b2de642d3e03.image.jpg,True,,1700.0,1133.0
flooded,ROCK-ISLAND-BRIDGE-.png,True,,670.0,501.0
flooded,d4ivlgjxsaajzpn.jpg,True,,1200.0,900.0
flooded,-cottage-near-bridge-thatched-BRTHYN.jpg,True,,1300.0,1054.0
flooded,086fb73--queensland-floods-australia.jpg,True,,470.0,348.0
flooded,maxresdefault.jpg,True,,1280.0,720.0
flooded,2449075_orig.jpg,True,,300.0,225.0
flooded,P1050573.jpg,True,,800.0,600.0
flooded,rowntree-park.jpg,True,,550.0,412.0
flooded,LakeDockSS.jpg,True,,940.0,350.0
flooded,-nevada-nearing-flood-stage-82664215.jpg,True,,800.0,587.0
flooded,mud1_orig.jpg,True,,1100.0,575.0
flooded,a_red_path_by_helios_spada-d52xsyz.jpg,True,,525.0,350.0
flooded,HurricaneFlorenceGettyImages.jpg,True,,1500.0,1000.0
flooded,20170620_204943.jpg,True,,4032.0,3024.0
flooded,mud2.jpg,True,,320.0,240.0
flooded,5-arkansas-flooding-december-2015.jpg,True,,960.0,717.0
flooded,5ba40a027b398.image.jpg,True,,1763.0,1175.0
flooded,Flooded_river.jpg,True,,674.0,388.0
flooded,Helena_LewisandClark_NationalForest9.jpg,True,,960.0,720.0
flooded,17893739870_999bd6e0ce_b.jpg,True,,1024.0,724.0
flooded,TpVH10255508.jpg,True,,765.0,425.0
flooded,flooded-house-300x220.jpg,True,,300.0,220.0
flooded,bffca9ef75fefa7713f0e96b4c425f603af6.jpg,True,,406.0,304.0
flooded,Millers%2BPond%2B1.JPG,True,,1600.0,1200.0
flooded,ere-resort-hotel-24-260nw-1487748647.jpg,True,,390.0,280.0
flooded,arge-puddle-flooded-street-111227203.jpg,True,,1300.0,957.0
flooded,sjm-sjflood-0223-54.jpg,True,,3600.0,2400.0
flooded,an-River-flood-5.18.19-Emily-Schwing.jpg,True,,800.0,600.0
flooded,Discovery-Park-Flood.jpg,True,,345.0,230.0
flooded,AD5H_2web_1_DSC_3897.jpg,True,,600.0,393.0
flooded,9d932b54f095837697a--boathouse-doors.jpg,True,,400.0,300.0
flooded,PEORIA-FLOOD-2.png,True,,945.0,526.0
flooded,FLOOD-photo-LowerLoop-Red-Bluff.jpg,True,,640.0,480.0
flooded,0651131-jpg_38471217_ver1-0-1024x576.jpg,True,,1024.0,576.0
flooded,image2984421.jpg,True,,320.0,240.0
flooded,8-f1e18accc4a9-HawthorneIanWilliams2.jpg,True,,960.0,720.0
flooded,0415-01-CedarCoveredBridgeFire-bh201.JPG,True,,523.0,393.0
flooded,2238931-163CAA79000005DC-357_964x610.jpg,True,,964.0,610.0
flooded,8f0b0fb0c01643bc1541a3bdedf95743.jpg,True,,592.0,700.0
flooded,ing-the-1998-Carmel-River-flood_Q320.jpg,True,,320.0,320.0
flooded,1-80c8-2e9014150699-large16x9_Flood1.JPG,True,,986.0,555.0
flooded,cyclone_Idai_header2.jpg,True,,2500.0,1048.0
flooded,017514-D-IDW38-469.jpg,True,,1088.0,725.0
flooded,1502699746209.jpg,True,,620.0,349.0
flooded,h-river-floodingjpg-36ee59001899814d.jpg,True,,2048.0,1365.0
flooded,flooding-sw-minneapolis.jpg,True,,620.0,349.0
flooded,1504041272-1504041272-1941.jpg,True,,640.0,480.0
flooded,icane_Matthew_NC3_MEM_161011_4x3_992.jpg,True,,992.0,744.0
flooded,CMxAnpMUcAEJqao.jpg,True,,564.0,313.0
flooded,beaverbrflood02.jpg,True,,600.0,400.0
flooded,-to-tamil-nadu-floods-demands-aiadmk.jpg,True,,300.0,225.0
flooded,mansfield2.jpg,True,,640.0,454.0
flooded,VNAfloodThanh_Hoa.jpg,True,,660.0,440.0
flooded,15166749481_e97be21f2d_b.jpg,True,,686.0,1024.0
flooded,20180407_135013-web-ready.jpg,True,,1774.0,1331.0
flooded,on-ammersee-bavaria-260nw-1421764043.jpg,True,,390.0,280.0
flooded,Hwy_63_Bridge.jpg,True,,640.0,360.0
flooded,-field-flooded-large-260nw-427800406.jpg,True,,390.0,280.0
flooded,st-pauls-airport-flood.jpg,True,,800.0,543.0
flooded,resilient-houston-hurricane-harvey.jpg,True,,1920.0,768.0
flooded,_85464080_hi028954259.jpg,True,,410.0,230.0
flooded,photo-flow-water-heavy-rain-clogging.jpg,True,,1600.0,1047.0
flooded,.53_format=1.7777777777777777__image.jpg,False,cannot identify image file '/gdrive/MyDrive/ProjectCIRI/Incidents-subset/flooded/.53_format=1.7777777777777777__image.jpg',,
flooded,FleaMarket-1100x704.jpg,True,,1100.0,704.0
flooded,20170908Mackenzie-flood-2.jpg,True,,792.0,594.0
flooded,09_floodmain_01-09-2009_VQF430N.jpg,True,,3864.0,2538.0
flooded,960x0.jpg,True,,710.0,485.0
flooded,smlctree.jpg,True,,1280.0,853.0
flooded,evros-migrants-1.jpg,True,,650.0,391.0
flooded,-davenport-flooding-0503-exlarge-169.jpg,True,,780.0,438.0
flooded,ed-tree-blocks-a-lane-in-9803e5-1600.jpg,True,,1600.0,1067.0
flooded,flooded-field.jpg,True,,570.0,304.0
flooded,080106_1043.jpg,True,,640.0,480.0
flooded,oroville*750xx3000-1688-0-158.jpg,True,,750.0,422.0
flooded,23382ea3-c3a8-4d0f-bb77-25f38eccee34.jpg,True,,1280.0,853.0
flooded,NOMW7XF4YJEANGC5N4SJYR6OUY.jpg,True,,640.0,360.0
flooded,DnOG6osVsAA0qoI.jpg,True,,675.0,1200.0
flooded,untry-road-flooded-by-lowland-da36jf.jpg,True,,640.0,445.0
flooded,oswego-flooding-2.jpg,True,,1200.0,900.0
flooded,Shalercarcreek-1572547754.jpg,True,,600.0,450.0
flooded,rsity-Building-in-New-Orleans-poster.jpg,True,,960.0,540.0
flooded,2355737-B.jpg,True,,1000.0,563.0
flooded,636066291756794644-IMG-7055.JPG,True,,537.0,404.0
flooded,40626035-P3194119.jpg,True,,1600.0,1200.0
flooded,636294859498596651-AP-Severe-Weather.jpg,True,,537.0,404.0
flooded,05083797.jpg,True,,460.0,306.0
flooded,2496298.jpg,True,,620.0,413.0
flooded,5b74dad4e3101.image.jpg,True,,1080.0,607.0
flooded,2225108-15C275AA000005DC-934_964x626.jpg,True,,964.0,626.0
flooded,p5260704.jpg,True,,3024.0,4032.0
flooded,2013-04-19_11.15.54.jpg,True,,1200.0,900.0
flooded,sherwood-forest-rv-resort.jpg,True,,550.0,413.0
flooded,High-Water-Flow-Risk-Flooded-3064619.jpg,True,,960.0,635.0
flooded,5b97d9a02052e.image.jpg,True,,476.0,335.0
flooded,nb-flooding-20180514.jpg,True,,780.0,439.0
flooded,12216824_G.jpg,True,,640.0,447.0
flooded,Hamburg-Flood-2019-2.jpg,True,,5152.0,3864.0
flooded,n7fileflood-jpg.jpg,True,,1140.0,797.0
flooded,"river-flooding-img_Image_23-02-28,26.jpg",True,,1280.0,720.0
flooded,s-flooded-by-monsoon-rains-in-A864N8.jpg,True,,1300.0,954.0
flooded,01591717.jpg,True,,500.0,332.0
flooded,juancarlos2.jpg,True,,600.0,338.0
flooded,404_0CrIhWEP8zw9wtCKizTYx6ELnPPwD2z3.jpg,True,,500.0,333.0
flooded,own-farm-belonging-to-charlie-ACEDFK.jpg,True,,1300.0,956.0
flooded,nce-street-houses-property-115296123.jpg,True,,800.0,535.0
flooded,-along-a-flooded-alley-inside-JKFDR8.jpg,True,,1300.0,956.0
flooded,0c949d92f-GPG_Flooding_031519_ABW008.jpg,True,,3250.0,2166.0
flooded,78027158.jpg,True,,340.0,222.0
flooded,821-01-nebraska-flooding-super-tease.jpg,True,,1100.0,619.0
flooded,5c6d8d45b231f.image.jpg,True,,1749.0,1185.0
flooded,meadowhall-car-park.jpg,True,,550.0,412.0
flooded,DekapMaW0AEkgu7.jpg,True,,900.0,1200.0
flooded,53ce5309853ae.image.jpg,True,,600.0,450.0
flooded,!!-venice.jpg,True,,329.0,465.0
flooded,E590_RTRMADP_3_STORM-DORIAN-1024x683.jpg,True,,1024.0,683.0
flooded,e_raedlegetty_images-1503957423-8281.jpg,True,,800.0,600.0
flooded,kerala-floods.jpg,True,,2500.0,1538.0
flooded,figure8_6.png,True,,4644.0,3018.0
flooded,afp_rv3vn.jpg,True,,4500.0,2995.0
flooded,GypsumFlood-vdn-070219-4-1024x582.jpg,True,,1024.0,582.0
flooded,5dfb7d107c67d.image.jpg,True,,800.0,533.0
flooded,NINTCHDBPICT000497166097.jpg,True,,3500.0,2625.0
flooded,51e70b4594488.image.jpg,True,,570.0,760.0
flooded,flooded-highway.jpg,True,,650.0,433.0
flooded,21da2108fe.jpg,True,,600.0,396.0
flooded,01-06_at_10.21.56_AM.jpeg_1515214469.jpg,True,,900.0,599.0
flooded,manila729-620x349.jpg,True,,620.0,349.0
flooded,5620e1aa02319.image.jpg,True,,1821.0,1138.0
flooded,16001480-large.jpg,True,,615.0,409.0
flooded,32849699705_55e7a78ca3_b.jpg,True,,1024.0,678.0
flooded,oklahoma-flooding-may-2019.jpg,True,,1200.0,900.0
flooded,010918-montecito-101-byron-beck.jpg,True,,1080.0,1080.0
flooded,ztezrg2eev8vvnsot8gh.jpg,True,,695.0,391.0
flooded,shutterstock_506444641-1000x380.jpg,True,,1000.0,380.0
flooded,PC-181-front.jpg,True,,1024.0,656.0
flooded,e_with_credit_line-600x450-c-default.jpg,True,,600.0,450.0
flooded,ded-sports-fields-in-hereford-B23XTF.jpg,True,,1300.0,956.0
flooded,832531513c1e4c1c9c927f61958521dc.jpg,True,,1024.0,766.0
flooded,dsc_6504.jpg,True,,3008.0,2000.0
flooded,375x250.jpg,True,,375.0,249.0
flooded,BR.FLOODING_BF_0361_30543435.JPG,True,,4928.0,3280.0
flooded,iles%2F2019%2F08%2FDSC_2108-1200x801.jpg,True,,1200.0,801.0
flooded,140630_flood_farm_CC.1.jpg,True,,2048.0,1366.0
flooded,Hurricane-Florence.jpg,True,,1931.0,1054.0
flooded,bohol-bridge.jpg,True,,600.0,447.0
flooded,c7514117c395b367c8f6616bda4733cf.jpg,True,,430.0,281.0
flooded,ed-Apt--1--jpg_650142_ver1.0_640_360.jpg,True,,640.0,360.0
flooded,50255028322568_5643673440067340441_n.jpg,True,,960.0,640.0
flooded,Flooded.jpeg,True,,640.0,426.0
flooded,245e567-Lake_Stamford_10182018_pic_1.jpg,True,,1200.0,804.0
flooded,D-2205562.jpg,True,,1280.0,720.0
flooded,smsYV8B.jpg,True,,1280.0,720.0
flooded,be9a7a2369dc%2F204793473%2F631379852.jpg,True,,1028.0,675.0
flooded,11170458g.jpg,True,,620.0,350.0
flooded,d45391d7f7044b03f4e4dbe6af362a11.jpg,True,,540.0,720.0
flooded,51333101_H22625674-600x450.jpg,True,,600.0,450.0
flooded,l-in-thailand-stock-image__k32162641.jpg,True,,450.0,319.0
flooded,D_MTZ20190611033-1.jpg,True,,2048.0,1365.0
flooded,620-aa666b1095f46d019ad727d949175dc0.jpg,True,,620.0,413.0
flooded,161220110047_000_G4R1PPRPH.1_Gallery.jpg,True,,600.0,360.0
flooded,FlintRiverFlood2March1973.jpg,True,,525.0,366.0
flooded,14718118_G.jpg,True,,640.0,481.0
flooded,Va.-Beach-marshland.jpg,True,,4500.0,3000.0
flooded,flood_4-1000x480.jpg,True,,1000.0,480.0
flooded,019.jpg__2016x1512_q90_subsampling-2.jpg,True,,2016.0,1512.0
flooded,erby-Bridge-Adam-Wilkinson-160319JPG.jpg,True,,615.0,409.0
flooded,6437372-3x2-940x627.jpg,True,,940.0,627.0
flooded,2666448_1723438361202911_294488257_n.jpg,True,,960.0,540.0
flooded,bagley07_02.jpg,True,,700.0,525.0
flooded,evans3.jpg,True,,640.0,376.0
flooded,1355976-3x2-340x227.jpg,True,,340.0,227.0
flooded,423662_1.jpg,True,,590.0,590.0
flooded,rain-1.jpg,True,,900.0,550.0
flooded,4228-0-374x374.jpg,True,,374.0,374.0
flooded,083017sdhouston2.jpg,True,,998.0,1322.0
flooded,_Coast_is_picture-a-41_1490933795548.jpg,True,,634.0,645.0
flooded,"_[11-15_Hugh_St,_11-5-41,_No_1596]_s.jpg",True,,260.0,360.0
flooded,f1445c8702bd50f2155e04e4404f057b.jpg,True,,800.0,602.0
flooded,-of-kad-luang-market-night-642986410.jpg,True,,450.0,321.0
flooded,img_1980.jpg,True,,3072.0,2304.0
flooded,10996757282459095167.jpg,True,,899.0,506.0
flooded,katrina_aerial31.jpg,True,,1500.0,1125.0
flooded,_Admin_Criticized-153685184253000002.jpg,True,,1280.0,720.0
flooded,mev-10006386.jpg,True,,640.0,523.0
flooded,imageforentry1-csl.jpg,True,,1366.0,767.0
flooded,226107_8687308_updates.jpg,True,,700.0,400.0
flooded,il_340x270.1155906586_k2ot.jpg,True,,340.0,270.0
flooded,14214497_G.jpg,True,,1440.0,810.0
flooded,6F965F2B-9EB3-4C26-8CDE-479A0C6125E3.jpg,True,,4921.0,2849.0
flooded,home-construction-flooding.jpg,True,,1000.0,563.0
flooded,flood+-+city+office+building.jpg,True,,400.0,267.0
flooded,flooded-pagoda-flooded.jpg,True,,550.0,413.0
flooded,esy-024645852.jpg,True,,431.0,470.0
flooded,1623993007_f24f8315ac.jpg,True,,499.0,332.0
flooded,ason-old-broken-concrete-bridge-cros.jpg,True,,1300.0,866.0
flooded,d747f6edefb72a94b400936731628--lakes.jpg,True,,736.0,552.0
flooded,Sea-flood-in-Zeeland-the-Netherlands.png,True,,850.0,552.0
flooded,AFP_Getty-515015405.jpg,True,,1200.0,799.0
flooded,nd-Photo-by-Corridor-News-750x500-PG.jpg,True,,750.0,500.0
flooded,flood-gas-station.jpg,True,,320.0,240.0
flooded,20130809183949-8.jpg,True,,500.0,333.0
flooded,arrione-river-tuscany-italy-46445204.jpg,True,,800.0,533.0
flooded,2575afc4d1897b434f--boathouse-jaguar.jpg,True,,236.0,181.0
flooded,mote-park.jpg,True,,550.0,412.0
flooded,32345015a57eb565cf902944e6b55a59.jpg,True,,542.0,343.0
flooded,Yampa-River-600x414.jpg,True,,600.0,414.0
flooded,f-seine-a-20180126-870x594.jpg,True,,870.0,594.0
flooded,636396197322471809-image.jpg,True,,538.0,404.0
flooded,_109661384_gettyimages-1187401826.jpg,True,,410.0,230.0
flooded,9480280.jpg,True,,360.0,433.0
